client_id	path	sentence	up_votes	down_votes	age	gender	accent
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618353.mp3	Thegga-d ussan iɛeddan tiddukkla tadelsant ahil	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618354.mp3	tutlayin akk kifkif-itent	1	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618355.mp3	Yufa tayri-nniḍen, tayri n tutlayt d idles amaziɣ .	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618356.mp3	Bucaciw	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618357.mp3	Iruḥ ar wanda i yeqqim baba-s	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618358.mp3	amcṛas d iwaḍiyen	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618359.mp3	acḥal qerriḥt ddunit xas ma tecbeḥ	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618360.mp3	aɣlif n uselmed unnig d unadi ussnan	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618366.mp3	ul yekwa tazmert tekfa	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618367.mp3	ttwaregmen imeɣnasen ass-a	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618368.mp3	Stut-nni i d-yeɛreḍ ugelliḍ ɣer tmeɣra teɣra timsal n tudert.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618369.mp3	maca terna-d daɣen tabɣest i wid yesseḥbibiren ɣef tmurt n zzayer, ɣef izerfan,	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618370.mp3	yeqqim kan	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618381.mp3	Axxam-agi sneɣ-t segmi lliɣ meẓẓiyeɣ	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618382.mp3	Semεun	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618383.mp3	aṭṭan n nnaqsa migraine yesɛa assaɣ akked thurmunin hormones	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618384.mp3	tɛeddan ɣef teqcic n sbeɛṭac n yiseggasen ?	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618385.mp3	tiqcicin n taddart ama d tid yeɣɣaṛen di tesnawiyin, tisdawiyin	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618389.mp3	yessefk daɣ ad sɛun taɣlent tazzayrit yernu ad sɛun aswir asdawan	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618392.mp3	Nutenti ur zgilent ara tamacint.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618393.mp3	Ad d-tḍil tafat-iw.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618394.mp3	Ar ass-a mazal tugna n wussan-nni deg wallaɣ-iw.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618395.mp3	Leεyaḍ yellan ɣef uccen, rran-t-id af uyaẓid.	0	2	fifties	male	
50b0f6c123c7354aa3ee0a6a3fe353b654fd8b223735cdf8715a807b1897dbb595081b0aff5ade5349cb9b1c67c712cad1fb616bc76324fc1f315791c9bf751d	common_voice_kab_17618446.mp3	welleh ar d ad nenfu	1	2			
5ba633ab9a9fbf912cc3cfcaa629ec5d71d6affac724f91ac516471518020eb1409dd7f39cea0674cdc561877e3bb711da60d4558c1e518f4f0b98758154ccd6	common_voice_kab_17618688.mp3	ur tufiḍ win ara yeslen yis-sen	0	2	fourties	male	other
5ba633ab9a9fbf912cc3cfcaa629ec5d71d6affac724f91ac516471518020eb1409dd7f39cea0674cdc561877e3bb711da60d4558c1e518f4f0b98758154ccd6	common_voice_kab_17618703.mp3	Tamawt 2 : Yenna-d Mass Ḥelwan Ḥsen: ayen yellan ur t-nteffer, ayen ur nelli ur t-id-neqqar.	0	2	fourties	male	other
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618926.mp3	Iselmaden yuɣalen d imaswaḍen, yella yiwen deg uɣerbaz amezwaru, wagi d Mass Ɛli Bufruc.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618927.mp3	Xas akken negza timsal, xas akken nessen ula d nekkni i wurar.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618928.mp3	Di tegnit-a tuḥzint i d-yerzan ur nebni fell-as.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618929.mp3	Ma d win i tt-iwalan ɣas lukan yiwet n tikkelt, ad d-ɣlin iwerrafen-is.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618930.mp3	Deg ussan i d iteddun ad awen-d-nernu tayeḍ sɣur Mass Yazid Bulma.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618931.mp3	Anda tella taddart n Yiɣil Ubeṛwaq?	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618932.mp3	D urḍan-is i yegan akka, ay akka d rriḥa i d-ttaken!	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618933.mp3	Argaz d targa, tamettut d tamda.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618934.mp3	Ɣef wammud n yisefra n Mexluf n At Qasi U Sɛid	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618935.mp3	ečč a lḥaǧ ass-a, azekka d asfaḍ n yimi	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618936.mp3	Deffir-s kan deg umkan wis setta.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618937.mp3	Ur wefqeɣ ara tikti-nni, acku am zik am tura yal yiwen ɣef wacu i yebbuṣa.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618938.mp3	Mi twala aqcic-nni, bu teclaɣmin tarqaqanin d wallen tizṛaṛaqin, dɣa ul-is yeddeqdiq seg tayri.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618939.mp3	Ɣur-k ad tḍefṛeḍ abrid-nniḍen, nsemma-k d aselmad n tusnkat.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618940.mp3	Ula d annect-nni n ɛeyyu ur yezmir ara ad as-tent-yeqqen.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618941.mp3	Am uɣerda n lexla, llaẓ d usemmiḍ.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618942.mp3	D aɣbalu i win yebɣan ccbaḥa n wawal akked telqayt n umeslay.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618943.mp3	Azger ur ireggel ara ɣef yicc-is.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618944.mp3	akabar n tafrara tamaynut	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618945.mp3	Nekni ad nezgel tamacint.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618946.mp3	Ad tini wagi d laman.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618947.mp3	Ɣas ma d kečč i tefren ay Akli, ad kemmleɣ ad tt-ḥemmleɣ, ad ḥemmleɣ arraw-nwen.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618948.mp3	Ɛisa d Musa ččan Muḥend	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618949.mp3	Amek i as-qqaṛen i nanna-k?	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17618950.mp3	D ungal d-yewwin asentel amaynut di tsekla taqbaylit.	0	2	fifties	male	
73c5cde62fc0cc6c2a876c709c2389bd9b82193cffbe3cbd1f66c208b058c3ce55762f1a9e05f81945ae7cfb060422168140e11173124349f18e3b705bf5cd99	common_voice_kab_17619044.mp3	Ad ṛuḥent mi ara bɣunt	0	2	thirties	male	other
c571b6a3bbcb4dc4d8be34936700dd00023320769e6996cd51318fe9ffb06ad3e96f17f642a80e28dc6f26dc0a764e51076493fec36388dfe5040ff30e22152e	common_voice_kab_17619151.mp3	I Dda ṣɛid At Mɛemmeṛ, Akli buṛennan, Dda Muḥend wakli, Ḥmiṭuc Aɛli akked Caɛban Abelqas.	1	2		female	other
5ba633ab9a9fbf912cc3cfcaa629ec5d71d6affac724f91ac516471518020eb1409dd7f39cea0674cdc561877e3bb711da60d4558c1e518f4f0b98758154ccd6	common_voice_kab_17619162.mp3	ilaq ur yettnal akal	0	2	fourties	male	other
5ba633ab9a9fbf912cc3cfcaa629ec5d71d6affac724f91ac516471518020eb1409dd7f39cea0674cdc561877e3bb711da60d4558c1e518f4f0b98758154ccd6	common_voice_kab_17619242.mp3	ay abrid i aɣ-icfan	1	2	fourties	male	other
309abeee844a029bf602a7f96f0e6239f07927acd5568fb8235b782836fd9862527001c477d358b15f43d3113497ab1ff7946c76988f96b87d7e6f95128e8494	common_voice_kab_17619430.mp3	Saɛid Seɛdi d aduktur n yiderwicen. Yenna-as ucennay Uleḥlu: Ṭbib n yimexlan yemxel neɣ seččen-as iḥeckulen.	1	2	fourties	male	other
c571b6a3bbcb4dc4d8be34936700dd00023320769e6996cd51318fe9ffb06ad3e96f17f642a80e28dc6f26dc0a764e51076493fec36388dfe5040ff30e22152e	common_voice_kab_17619903.mp3	Aserdas n tredsa n Zzayer, yenɣa ass-a yiwet n tmeṭṭut, yessegra-as-d 8 n yigujilen d urgaz aneɛyabu.	0	2		female	other
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620002.mp3	Ssarameɣ-as ɣas akka, afud igerrzen !	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620004.mp3	Tesɛiḍ aɣbalu n tudert mačči d lḥerma n taddart gar yiḍarren-im.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620005.mp3	at-ah yemxudneq yixef-iw, tameddit ad tett lḥal	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620006.mp3	Iqqim-d ɣer tama-w.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620007.mp3	Terwel anda ara taf talwit	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620018.mp3	Acimi ur tuzzil ara tutlayt n teqbaylit gar yiqbayliyen ass-a?	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620019.mp3	ikrez-itt uzger yečča-tt uɣyul	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620020.mp3	Sneṭqen-d aɛeqqa uzemmur, Sneṭqen-d iɣersiwen, Sneṭqen-d amdan ameɛdur, Sneṭqen-d win iselben, Sneṭqen-d medden leḍyur.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620021.mp3	d ameqqran n yimeqqranen	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17620022.mp3	Ula wi yewwten agejdur s uqerdac!	0	2	fifties	male	
c571b6a3bbcb4dc4d8be34936700dd00023320769e6996cd51318fe9ffb06ad3e96f17f642a80e28dc6f26dc0a764e51076493fec36388dfe5040ff30e22152e	common_voice_kab_17620071.mp3	Ɣef cwiṭ n tewlafin-a, ur ilaq ara lḥerṣ am wa, uma nekk aql-i gar yimeddukal, lemmer ad d-txedmeḍ am nekk, ahat ad neskasi akken iwata lḥal, imi k-qerḥen waktayen ahat ur tesɛiḍ ara widen yelhan ?	1	2		female	other
c571b6a3bbcb4dc4d8be34936700dd00023320769e6996cd51318fe9ffb06ad3e96f17f642a80e28dc6f26dc0a764e51076493fec36388dfe5040ff30e22152e	common_voice_kab_17620077.mp3	Yedda ar VK anida yeldi amiḍan amaynut. Seg ass-n, ur d-yessuffeɣ iaen deg uɣrab-is n Facebook.	1	2		female	other
e3687abdcfbbf6d9ed3ca29e7169f0306bcef6fad591c1e9326b7a01edf4388d0ae3734b7807f808e2722252675b5df7796850a4b949275da9c9e521d309a011	common_voice_kab_17620293.mp3	teddunt yid-s	1	2	fifties	male	
e3687abdcfbbf6d9ed3ca29e7169f0306bcef6fad591c1e9326b7a01edf4388d0ae3734b7807f808e2722252675b5df7796850a4b949275da9c9e521d309a011	common_voice_kab_17620301.mp3	m leḥnak n sisnu	1	2	fifties	male	
e3687abdcfbbf6d9ed3ca29e7169f0306bcef6fad591c1e9326b7a01edf4388d0ae3734b7807f808e2722252675b5df7796850a4b949275da9c9e521d309a011	common_voice_kab_17620303.mp3	Ivaṛanen	0	2	fifties	male	
e3687abdcfbbf6d9ed3ca29e7169f0306bcef6fad591c1e9326b7a01edf4388d0ae3734b7807f808e2722252675b5df7796850a4b949275da9c9e521d309a011	common_voice_kab_17620306.mp3	amussu n yiɣelnaẓriyen ilelliyen	1	2	fifties	male	
e3687abdcfbbf6d9ed3ca29e7169f0306bcef6fad591c1e9326b7a01edf4388d0ae3734b7807f808e2722252675b5df7796850a4b949275da9c9e521d309a011	common_voice_kab_17620320.mp3	tamɣart d wemɣar si tama ad ttneẓman fell-as	1	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621590.mp3	d ukebbuḍ-iw	1	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621601.mp3	Xas nessen i umeyyez, maca neqqim akken, am zun yura di twenziwin-nneɣ.	0	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621602.mp3	ma d lεebd yellan d aḥrur	1	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621622.mp3	A yemma deg wesfillet ḥbes.	0	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621624.mp3	d acu yewwin rrebrab ar yilmeẓyen ?	1	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621629.mp3	A bu tberna ḥiwel-d tissit, ticki tfukeḍ rnu ahuzzu n wammas.	1	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621643.mp3	Acḥal i uɣalen a lɣiḍa?	0	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621670.mp3	Wid yeɣran llif el ba	0	2	fifties	male	
204b7e354ad1e6ec469080356c7392a93b30b49ae04446bb93e3adedd8101475d8caa4c1d1f75c072daaea98d9f02e67c474f47701e178f033472d0da9fa6ad5	common_voice_kab_17621676.mp3	Yewwi-yaɣ wasif n zzman d asawen, nḍeqqer amur ameqran si tirga-nneɣ.	1	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621710.mp3	Ulac win yettawin učči ar umeẓẓuɣ, medden akk ttawin-t ar yimi.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621711.mp3	Atan ar ad tettwaliḍ mačči drus n twuɣa i aɣ-iccan aksum d yiɣsan!	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621712.mp3	Amzun kra yellan d ahuski yelha.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621713.mp3	Aneggaru ad d-yerr tawwurt.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621714.mp3	Am win yeččḥen di tebburt n ssuq.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621715.mp3	Dayi, iwehha s uṭad-is ɣer kra n teḥdayin εeddant zdat-neɣ.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621716.mp3	Nebberttex ɣer temda n layas i aɣ-yeččan, yennejla ula d iswi-nneɣ.	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621718.mp3	ɣilleɣ d lxir i s-xedemeɣ	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621719.mp3	"Ma nger tamuγli ar yisem n wungal-a ""tagrest d wurγu"", ad naf deg-s sin yismawen mgaraden: tegrest d tasemhayt"	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621720.mp3	neḥsel gar-asen	0	2	fifties	male	
5ceb5d0168c208822cd6dd74bf95cf3254a4c7b5d6f9e2af012d82bc11677ff519ec9c25d8698830e0f052ee7f635f60af5bf46bf9c7de9d33a5a108916180f2	common_voice_kab_17621721.mp3	Argaz ikerrez, tameṭṭut tḥerrez.	0	2	fifties	male	
